element,sp_num,nm
W,1,397.415
W,1,397.4306
W,1,397.4451
W,1,397.484
W,1,397.547
W,1,397.5896
W,1,397.629
W,1,397.652
W,1,397.7001
W,1,397.8822
W,2,397.89941
W,1,397.929
W,2,397.9372
W,1,397.9519
W,1,397.956
W,1,397.984
W,2,397.98498
W,1,398.0298
W,1,398.0644
W,1,398.0742
W,1,398.091
W,1,398.1233
W,1,398.1578
W,1,398.245
W,1,398.2874
W,1,398.2968
W,1,398.3173
W,1,398.3292
W,1,398.3292
W,2,398.41203
W,1,398.4634
W,1,398.4757
W,1,398.5668
W,1,398.5788
W,2,398.63761
W,2,398.70589
W,1,398.7531
W,1,398.7854
W,1,398.801
W,2,399.04018
W,1,399.0614
W,1,399.1227
W,1,399.1518
W,1,399.2018
W,2,399.24691
W,1,399.2756
W,2,399.30413
W,1,399.3911
W,2,399.45553
W,1,399.4774
W,1,399.645
W,1,399.7008
W,1,399.7136
W,1,399.7341
W,1,399.7757
W,1,399.7891
W,1,399.816
W,1,399.8756
W,1,399.9188
W,1,399.9188
W,1,399.9675
W,1,399.976
W,2,400.00819
W,1,400.0695
W,1,400.138
W,2,400.1879
W,1,400.2656
W,2,400.27641
W,1,400.2782
W,1,400.2956
W,2,400.38185
W,2,400.47757
W,1,400.5152
W,1,400.5404
W,1,400.5688
W,1,400.5893
W,2,400.69968
W,1,400.7355
W,1,400.7437
W,2,400.83348
W,1,400.87506
W,1,400.9005
W,1,400.9454
W,2,400.97559
W,1,401.0377
W,1,401.1022
W,1,401.1302
W,1,401.181
W,1,401.2492
W,1,401.2704
W,1,401.2988
W,1,401.3186
W,2,401.32678
W,1,401.344
W,1,401.4935
W,1,401.5218
W,1,401.6108
W,1,401.6524
W,2,401.69185
W,1,401.6922
W,1,401.7348
W,1,401.7348
W,1,401.8313
W,1,401.875
W,1,401.8898
W,1,401.9123
W,1,401.9227
W,1,402.0204
W,1,402.1746
W,1,402.2115
W,1,402.283
W,1,402.2994
W,1,402.3492
W,1,402.3666
W,2,402.50321
W,1,402.5194
W,1,402.5348
W,2,402.55866
W,1,402.5888
W,1,402.6028
W,1,402.6822
W,1,402.8786
W,2,402.89478
W,1,402.9023
W,1,402.9603
W,1,402.9922
W,1,402.9982
W,1,403.0844
W,1,403.1668
W,1,403.2382
W,1,403.2622
W,1,403.3466
W,2,403.38905
W,1,403.4744
W,1,403.4898
W,1,403.5356
W,1,403.6227
W,1,403.6428
W,1,403.652
W,1,403.6855
W,2,403.77087
W,2,403.78129
W,1,403.9418
W,1,403.9854
W,1,403.9922
W,1,404.0588
W,1,404.08
W,1,404.108
W,2,404.23321
W,1,404.239
W,1,404.2674
W,1,404.3408
W,1,404.3526
W,1,404.3894
W,1,404.4048
W,1,404.428
W,2,404.44231
W,1,404.5404
W,1,404.5594
W,2,404.6701
W,1,404.6702
W,1,404.698
W,1,404.7938
W,1,404.8136
W,1,404.832
W,1,404.8854
W,1,405.0493
W,1,405.13
W,1,405.232
W,1,405.268
W,1,405.3932
W,1,405.5056
W,1,405.523
W,1,405.5642
W,1,405.6181
W,1,405.6459
W,1,405.6908
W,1,405.746
W,1,405.9244
W,2,406.01618
W,1,406.0166
W,1,406.0234
W,2,406.05486
W,1,406.0705
W,1,406.226
W,2,406.4372
W,1,406.458
W,1,406.4791
W,1,406.532
W,1,406.5992
W,1,406.691
W,1,406.7513
W,1,406.9154
W,1,406.9794
W,1,406.995
W,1,407.0608
W,1,407.089
W,1,407.1928
W,2,407.29177
W,1,407.315
W,1,407.3864
W,1,407.4358
W,1,407.6124
W,1,407.7043
W,1,407.8119
W,1,407.9258
W,1,407.9458
W,1,407.9804
W,1,408.0166
W,2,408.12927
W,1,408.1737
W,1,408.2054
W,1,408.2958
W,1,408.3711
W,1,408.5044
W,1,408.6
W,1,408.6525
W,1,408.6961
W,1,408.7388
W,1,408.7729
W,1,408.798
W,1,408.833
W,2,408.84804
W,1,408.8768
W,1,408.9054
W,2,408.93719
W,1,408.938
W,1,409.03
W,1,409.0636
W,1,409.104
W,1,409.1212
W,1,409.2392
W,1,409.3134
W,1,409.4747
W,1,409.5693
W,1,409.5992
W,2,409.63898
W,1,409.6424
W,1,409.6756
W,1,409.7344
W,1,409.7664
W,1,409.7826
W,1,409.8028
W,1,409.848
W,2,409.89416
W,1,409.9016
W,2,409.91438
W,1,410.0334
W,1,410.0891
W,2,410.1001
W,1,410.1648
W,1,410.1845
W,1,410.2367
W,1,410.2702
W,2,410.28291
W,1,410.2942
W,1,410.3118
W,1,410.6698
W,1,410.7816
W,1,410.8529
W,1,410.9746
W,1,411.0572
W,2,411.07001
W,1,411.1672
W,1,411.1815
W,1,411.2484
W,2,411.41802
W,1,411.419
W,1,411.4821
W,1,411.5585
W,1,411.6718
W,1,411.8052
W,1,411.8186
W,1,411.8246
W,1,411.8976
W,1,411.9287
W,1,412.022
W,1,412.0356
W,2,412.05162
W,2,412.05162
W,1,412.0854
W,1,412.2014
W,1,412.3051
W,1,412.4164
W,1,412.5164
W,1,412.5325
W,1,412.5727
W,1,412.6803
W,2,412.69894
W,1,412.7257
W,1,412.9982
W,2,413.03636
W,1,413.0539
W,1,413.2202
W,1,413.2472
W,1,413.316
W,1,413.3388
W,1,413.3481
W,1,413.4581
W,1,413.6348
W,2,413.71665
W,2,413.74557
W,1,413.7457
W,2,413.76117
W,1,413.8018
W,1,413.8304
W,2,413.85117
W,2,413.92564
W,1,413.9318
W,1,414.0039
W,1,414.04
W,1,414.0797
W,2,414.15024
W,1,414.2253
W,1,414.2693
W,1,414.4812
W,1,414.516
W,1,414.586
W,1,414.5947
W,2,414.66187
W,1,414.7385
W,1,414.8516
W,1,414.9074
W,1,414.9435
W,1,414.9737
W,2,414.99855
W,2,415.05275
W,1,415.1822
W,1,415.2182
W,2,415.38888
W,1,415.4096
W,1,415.4664
W,1,415.5277
W,1,415.5527
W,1,415.6064
W,2,415.70309
W,2,415.71153
W,1,415.7677
W,1,415.8822
W,1,415.8954
W,1,415.9609
W,1,415.9782
W,1,416.003
W,1,416.0341
W,1,416.1476
W,1,416.3914
W,1,416.4398
W,1,416.4998
W,1,416.5152
W,1,416.6139
W,1,416.64
W,1,416.6676
W,1,416.6846
W,1,416.7002
W,2,416.81665
W,1,416.8652
W,2,416.87295
W,1,416.9996
W,1,417.0526
W,1,417.082
W,2,417.10055
W,1,417.1174
W,1,417.1415
W,1,417.1794
W,1,417.2934
W,1,417.452
W,2,417.55876
W,1,417.5988
W,1,417.6589
W,1,417.7822
W,1,417.8054
W,1,417.8445
W,2,417.85913
W,2,417.86357
W,1,417.9366
W,1,418.0232
W,1,418.1388
W,1,418.2305
W,1,418.289
W,2,418.31146
W,1,418.3655
W,1,418.3816
W,1,418.6002
W,1,418.6071
W,1,418.7643
W,1,418.9149
W,1,418.9619
W,1,418.9788
W,1,418.996
W,1,419.0136
W,1,419.0395
W,1,419.2087
W,1,419.2363
W,1,419.2578
W,1,419.3786
W,1,419.395
W,1,419.554
W,1,419.584
W,1,419.7044
W,1,419.753
W,1,419.7982
W,1,419.857
W,1,419.9617
W,1,420.002
W,1,420.0419
W,1,420.0885
W,1,420.1615
W,1,420.3165
W,1,420.3816
W,1,420.3957
W,1,420.4405
W,1,420.4724
W,1,420.555
W,1,420.6164
W,1,420.6236
W,1,420.7052
W,1,420.771
W,1,420.8135
W,1,420.8888
W,1,420.95
W,1,420.9776
W,1,421.0185
W,1,421.2886
W,1,421.4056
W,1,421.4954
W,1,421.5376
W,2,421.54711
W,1,421.5548
W,1,421.6048
W,1,421.6797
W,2,421.78463
W,1,421.8552
W,1,421.9011
W,1,421.9372
W,1,422.0273
W,1,422.0273
W,1,422.0534
W,1,422.1717
W,1,422.2045
W,1,422.3978
W,1,422.4763
W,2,422.49286
W,1,422.526
W,1,422.5627
W,1,422.6338
W,1,422.6503
W,1,422.6915
W,2,422.90864
W,1,422.9792
W,1,423.015
W,1,423.015
W,1,423.132
W,1,423.1734
W,2,423.18623
W,1,423.1938
W,1,423.2035
W,1,423.2996
W,1,423.4345
W,1,423.6622
W,1,423.7487
W,1,424.014
W,1,424.0913
W,2,424.10024
W,1,424.1445
W,2,424.32226
W,1,424.335
W,1,424.363
W,1,424.4088
W,1,424.4364
W,1,424.5557
W,1,424.7006
W,1,424.8852
W,1,424.9452
W,1,425.0812
W,1,425.0894
W,2,425.09124
W,1,425.188
W,1,425.3242
W,1,425.4052
W,1,425.4284
W,1,425.4675
W,1,425.5594
W,2,425.69932
W,1,425.7978
W,1,425.8458
W,1,425.8524
W,1,425.8626
W,1,425.9351
W,1,425.9932
W,1,426.013
W,1,426.022
W,1,426.0287
W,1,426.0511
W,1,426.0652
W,1,426.086
W,2,426.22051
W,1,426.2267
W,1,426.3304
W,1,426.4664
W,1,426.484
W,1,426.498
W,1,426.6538
W,1,426.6822
W,1,426.7745
W,1,426.8045
W,1,426.9382
W,1,426.9774
W,2,427.06409
W,1,427.09
W,1,427.1228
W,1,427.1695
W,1,427.23
W,1,427.2985
W,1,427.321
W,1,427.3356
W,1,427.3688
W,1,427.385
W,1,427.4136
W,1,427.4548
W,1,427.4932
W,1,427.5142
W,1,427.5486
W,1,427.58
W,1,427.6016
W,1,427.674
W,1,427.731
W,2,427.7351
W,1,427.7703
W,1,427.7898
W,1,427.8405
W,1,428.028
W,1,428.054
W,1,428.076
W,2,428.11729
W,1,428.121
W,1,428.1898
W,2,428.19577
W,1,428.204
W,1,428.2345
W,1,428.2377
W,1,428.2723
W,1,428.2922
W,1,428.318
W,1,428.38
W,2,428.38003
W,1,428.4359
W,1,428.4964
W,1,428.4964
W,1,428.6008
W,1,428.6208
W,1,428.6982
W,2,428.70061
W,1,428.7914
W,1,428.835
W,2,428.92917
W,1,429.0138
W,1,429.053
W,1,429.1502
W,1,429.2149
W,1,429.273
W,1,429.311
W,1,429.328
W,1,429.3535
W,2,429.38948
W,1,429.4097
W,1,429.4606
W,1,429.4996
W,1,429.5683
W,1,429.714
W,1,429.786
W,2,429.82802
W,1,429.841
W,1,430.211
W,1,430.2897
W,2,430.33245
W,1,430.3528
W,1,430.4934
W,1,430.5318
W,1,430.5614
W,1,430.6325
W,1,430.687
W,1,430.7638
W,1,430.8496
W,1,430.8944
W,2,430.92584
W,1,430.926
W,1,430.9864
W,1,431.0248
W,1,431.1084
W,1,431.129
W,1,431.2336
W,1,431.4424
W,1,431.4625
W,1,431.5237
W,1,431.5486
W,1,431.6574
W,1,431.6802
W,1,431.765
W,1,431.857
W,1,431.876
W,1,431.9865
W,1,432.0479
W,1,432.0985
W,1,432.2124
W,1,432.274
W,1,432.328
W,2,432.33846
W,2,432.45142
W,2,432.51935
W,1,432.696
W,1,432.74
W,1,432.8408
W,1,432.8782
W,1,433.0306
W,1,433.0658
W,1,433.0967
W,1,433.162
W,1,433.213
W,1,433.2536
W,1,433.376
W,2,433.55679
W,1,433.6326
W,1,433.763
W,1,433.8213
W,1,433.8288
W,1,433.8727
W,1,433.907
W,1,433.9446
W,1,434.027
W,1,434.09
W,1,434.1124
W,1,434.161
W,2,434.23654
W,1,434.253
W,1,434.2781
W,2,434.31959
W,1,434.3533
W,1,434.4376
W,1,434.4634
W,1,434.4963
W,1,434.5828
W,1,434.628
W,1,434.6977
W,1,434.7495
W,1,434.8108
W,2,434.8113
W,1,434.8927
W,1,434.8995
W,1,435.1097
W,1,435.1336
W,1,435.211
W,1,435.31
W,1,435.329
W,2,435.42098
W,1,435.472
W,1,435.49
W,1,435.5166
W,2,435.71534
W,1,435.937
W,1,435.9663
W,2,436.00786
W,1,436.1066
W,2,436.15045
W,1,436.1534
W,1,436.1814
W,1,436.2228
W,1,436.267
W,1,436.3754
W,1,436.44
W,1,436.4778
W,1,436.5954
W,1,436.6073
W,1,436.6346
W,1,436.8762
W,1,436.9045
W,1,437.0795
W,1,437.1732
W,1,437.2522
W,1,437.3063
W,1,437.746
W,1,437.8484
W,1,437.9048
W,1,438.0118
W,1,438.0118
W,1,438.1862
W,1,438.485
W,1,438.5168
W,1,438.5168
W,1,438.677
W,1,438.745
W,1,438.9837
W,1,439.1115
W,1,439.251
W,2,439.37944
W,1,439.4074
W,1,439.451
W,1,439.5077
W,2,439.68668
W,1,439.7518
W,1,439.827
W,1,439.8698
W,1,439.885
W,1,439.9194
W,1,439.9317
W,2,440.01686
W,1,440.0203
W,1,440.085
W,1,440.1316
W,1,440.2652
W,1,440.3274
W,1,440.3947
W,1,440.4458
W,1,440.5024
W,1,440.5996
W,2,440.60575
W,1,440.639
W,1,440.6676
W,1,440.688
W,1,440.8282
W,1,440.8706
W,2,440.96127
W,1,440.9946
W,1,441.2188
W,1,441.2188
W,1,441.3006
W,1,441.324
W,1,441.386
W,1,441.5075
W,1,441.5703
W,1,441.8441
W,1,441.8811
W,1,441.9247
W,2,441.93345
W,1,442.0463
W,1,442.0998
W,1,442.1836
W,2,442.18406
W,1,442.2447
W,2,442.27933
W,1,442.3507
W,1,442.3769
W,1,442.4888
W,1,442.5912
W,1,442.7366
W,1,442.8476
W,1,443.083
W,1,443.083
W,1,443.1522
W,1,443.1963
W,1,443.2175
W,2,443.30111
W,1,443.3482
W,1,443.3482
W,1,443.3634
W,2,443.50827
W,1,443.5102
W,1,443.543
W,2,443.57278
W,1,443.5733
W,1,443.6898
W,2,443.74548
W,1,443.8284
W,2,443.88625
W,2,443.89428
W,1,443.9709
W,1,444.1808
W,1,444.2443
W,1,444.2443
W,1,444.4066
W,1,444.444
W,1,444.5143
W,1,444.7047
W,1,444.9
W,2,444.9918
W,1,445.034
W,1,445.2016
W,1,445.3608
W,1,445.5458
W,1,445.6096
W,1,445.8086
W,1,445.8284
W,1,445.8523
W,1,446.0486
W,2,446.06073
W,1,446.2514
W,1,446.3498
W,1,446.6344
W,1,446.6742
W,1,446.768
W,1,446.7885
W,2,446.86803
W,1,446.879
W,1,446.9714
W,1,447.2514
W,1,447.403
W,1,447.564
W,1,447.7824
W,1,447.8826
W,2,447.88437
W,1,447.9594
W,1,448.127
W,1,448.4188
W,1,448.4188
W,1,448.5091
W,1,448.5476
W,1,448.7156
W,1,448.901
W,1,449.0302
W,1,449.2298
W,1,449.3958
W,1,449.4177
W,2,449.44563
W,1,449.4497
W,1,449.5294
W,1,449.6228
W,2,449.68767
W,1,449.7674
W,1,449.8448
W,1,449.9094
W,2,450.02154
W,1,450.1103
W,1,450.259
W,1,450.3136
W,1,450.4133
W,1,450.4838
W,2,450.84849
W,1,450.93
W,1,450.9753
W,1,451.0276
W,2,451.12223
W,1,451.1301
W,1,451.288
W,1,451.3252
W,1,451.3252
W,1,451.4284
W,1,451.586
W,1,451.662
W,1,451.7344
W,1,451.9153
W,1,451.995
W,1,452.22
W,1,452.6114
W,1,452.8443
W,1,452.974
W,1,453.0448
W,2,453.23107
W,1,453.4685
W,1,453.5031
W,1,453.5389
W,1,453.6636
W,1,453.9674
W,1,454.0279
W,2,454.21058
W,1,454.2873
W,1,454.3245
W,1,454.3491
W,2,454.43502
W,1,454.4545
W,1,454.6469
W,1,454.951
W,1,455.028
W,1,455.182
W,1,455.182
W,1,455.25
W,1,455.3639
W,1,455.4664
W,1,455.5297
W,1,455.5528
W,1,455.619
W,2,455.65933
W,1,455.6828
W,1,455.6828
W,1,455.8943
W,1,455.9102
W,1,456.0474
W,1,456.357
W,1,456.4048
W,1,456.5297
W,1,456.6031
W,1,456.6198
W,2,456.71564
W,1,456.7566
W,1,456.8597
W,1,457.0638
W,1,457.0638
W,1,457.1872
W,1,457.5352
W,1,457.5661
W,1,457.8316
W,1,457.9688
W,1,457.9952
W,1,458.1635
W,1,458.4244
W,1,458.4536
W,1,458.5624
W,1,458.6832
W,2,458.77688
W,1,458.8734
W,1,459.239
W,1,459.2566
W,1,459.2907
W,1,459.994
W,1,460.0413
W,1,460.327
W,1,460.341
W,2,460.45912
W,1,460.6998
W,1,460.7565
W,1,460.8816
W,1,460.9886
W,1,461.2987
W,1,461.3296
W,1,461.3886
W,1,461.483
W,2,461.60914
W,1,461.6396
W,1,461.9448
W,1,462.052
W,1,462.2266
W,1,462.314
W,1,462.3645
W,1,462.3768
W,1,462.4446
W,1,462.514
W,1,462.5756
W,2,462.62072
W,1,462.673
W,1,462.7591
W,1,462.923
W,1,462.9561
W,1,463.0139
W,1,463.0372
W,1,463.4786
W,1,463.5054
W,1,463.6044
W,1,463.7102
W,1,463.7857
W,1,463.8251
W,2,463.88987
W,1,463.946
W,1,464.027
W,1,464.1764
W,1,464.1764
W,1,464.253
W,1,464.3116
W,2,464.31571
W,1,464.3446
W,2,464.48236
W,1,464.488
W,1,464.572
W,1,464.6135
W,1,465.152
W,1,465.672
W,1,465.7034
W,1,465.7416
W,2,465.82586
W,1,465.9867
W,1,466.1235
W,1,466.1975
W,1,466.2642
W,1,466.294
W,1,466.294
W,2,466.57483
W,1,466.576
W,1,466.8176
W,1,466.846
W,1,466.8895
W,1,466.8895
W,1,467.1626
W,1,467.2553
W,1,467.509
W,1,467.6623
W,1,467.693
W,1,467.7374
W,1,467.769
W,1,467.848
W,1,467.904
W,2,467.95013
W,2,467.96743
W,1,468.0509
W,1,468.1182
W,1,468.2558
W,1,468.3542
W,1,468.6
W,1,468.6373
W,1,468.7118
W,1,468.7612
W,1,468.9168
W,1,469.0237
W,1,469.062
W,1,469.155
W,2,469.17479
W,1,469.2112
W,1,469.3719
W,1,469.4636
W,1,469.4636
W,1,469.5527
W,2,469.70153
W,1,469.8108
W,1,469.862
W,1,470.0422
W,1,470.159
W,1,470.217
W,1,470.247
W,1,470.564
W,1,470.5834
W,1,470.616
W,2,470.89747
W,1,470.958
W,1,470.975
W,1,471.032
W,1,471.1173
W,2,471.2483
W,1,471.2486
W,1,471.3355
W,1,471.351
W,1,471.3852
W,1,471.4507
W,1,471.6864
W,1,471.8618
W,2,471.88838
W,1,472.0392
W,1,472.3076
W,1,472.5118
W,1,472.5592
W,1,472.6274
W,1,472.8768
W,1,472.9648
W,1,473.0695
W,1,473.1027
W,1,473.1027
W,1,473.6036
W,1,473.695
W,1,473.786
W,1,473.8152
W,1,474.1498
W,1,474.5586
W,1,474.6785
W,1,474.7964
W,1,474.9697
W,1,474.9909
W,1,475.1363
W,1,475.22
W,1,475.2584
W,1,475.3388
W,1,475.698
W,1,475.7542
W,1,475.7781
W,1,475.8197
W,1,475.934
W,1,476.0714
W,1,476.102
W,1,476.563
W,1,476.7782
W,1,476.8057
W,2,476.8258
W,1,477.0724
W,1,477.2492
W,1,477.3845
W,1,477.389
W,1,477.702
W,1,478.029
W,1,478.05
W,2,478.23543
W,1,478.3694
W,1,478.472
W,1,478.7206
W,1,478.7925
W,1,478.8421
W,1,479.2806
W,1,479.703
W,1,479.7546
W,1,479.9907
W,2,480.57096
W,1,480.631
W,1,480.738
W,2,480.95418
W,1,480.9642
W,1,481.0887
W,1,481.258
W,1,481.6105
W,1,481.6845
W,1,481.6845
W,1,481.7675
W,1,481.8358
W,1,482.6943
W,1,483.501
W,1,483.748
W,1,483.748
W,1,484.381
W,1,484.43
W,1,484.43
W,1,484.7754
W,1,484.8724
W,1,485.3831
W,1,485.4082
W,1,485.8596
W,1,486.0774
W,1,486.184
W,1,486.289
W,1,486.3062
W,1,486.3062
W,2,486.45636
W,1,486.498
W,1,486.533
W,1,486.655
W,1,486.8025
W,1,487.1884
W,1,487.279
W,1,487.4055
W,1,487.5424
W,1,487.669
W,1,487.828
W,1,487.9686
W,1,488.0713
W,1,488.2122
W,1,488.2528
W,1,488.2744
W,1,488.352
W,1,488.4541
W,1,488.5225
W,1,488.6191
W,1,488.6899
W,1,488.777
W,1,488.8371
W,1,489.0273
W,1,489.0602
W,1,489.0872
W,1,489.1142
W,1,489.1621
W,1,489.2422
W,1,489.3165
W,1,489.6518
W,1,489.6806
W,1,489.7718
W,1,489.8682
W,1,489.9068
W,1,490.1033
W,1,490.2073
W,1,490.232
W,1,490.295
W,1,490.3157
W,1,490.432
W,1,490.432
W,1,490.467
W,1,490.5487
W,1,490.8894
W,1,491.0744
W,1,491.2192
W,1,491.3113
W,1,491.4331
W,1,491.6178
W,1,491.6986
W,1,491.7844
W,1,491.9807
W,1,492.0802
W,1,492.2496
W,1,492.2926
W,1,492.4561
W,1,492.5112
W,1,492.6711
W,1,492.751
W,1,493.1551
W,1,493.2048
W,1,493.2777
W,1,493.3816
W,1,493.4542
W,1,493.5784
W,1,493.674
W,2,493.67844
W,1,493.773
W,1,493.926
W,1,494.009
W,1,494.1942
W,1,494.321
W,1,494.5089
W,1,494.7186
W,1,494.8587
W,1,495.279
W,1,495.3075
W,1,495.3713
W,1,495.661
W,1,495.7366
W,1,495.96
W,1,496.0432
W,1,496.1514
W,1,496.191
W,1,496.2288
W,1,496.7685
W,1,496.8428
W,1,496.911
W,1,497.068
W,1,497.256
W,1,497.4024
W,1,497.526
W,1,497.6
W,1,497.6333
W,1,497.7253
W,1,497.7706
W,1,497.984
W,1,498.147
W,1,498.188
W,1,498.2593
W,1,498.3529
W,1,498.416
W,1,498.4698
W,1,498.692
W,1,498.733
W,1,498.805
W,1,498.908
W,1,498.987
W,1,499.082
W,1,499.185
W,1,499.2374
W,1,499.4083
W,1,499.529
W,1,500.049
W,1,500.1072
W,1,500.279
W,1,500.3933
W,1,500.5216
W,1,500.5392
W,1,500.615
W,1,500.7221
W,1,500.811
W,2,500.98343
W,1,500.9874
W,2,501.02556
W,1,501.0366
W,1,501.1454
W,1,501.1768
W,1,501.229
W,1,501.3436
W,1,501.398
W,1,501.398
W,1,501.457
W,1,501.5304
W,1,501.7212
W,1,501.8504
W,1,501.952
W,1,502.1324
W,1,502.2496
W,1,502.3423
W,1,502.527
W,1,502.5684
W,1,502.744
W,1,502.8934
W,1,502.8934
W,1,502.8934
W,1,502.9112
W,1,502.9498
W,1,503.1813
W,1,503.4364
W,1,503.575
W,1,503.5998
W,1,503.9028
W,1,504.036
W,1,504.141
W,1,504.1768
W,1,504.2482
W,1,504.432
W,1,504.4908
W,1,505.141
W,1,505.223
W,1,505.3276
W,1,505.4596
W,1,505.5516
W,1,505.6094
W,1,505.65
W,1,505.684
W,1,505.745
W,1,505.8006
W,1,505.9342
W,1,506.208
W,1,506.3142
W,1,506.3638
W,1,506.4807
W,1,506.5682
W,1,506.6573
W,1,506.719
W,1,506.9118
W,1,507.1515
W,1,507.1735
W,1,507.2504
W,1,507.701
W,1,507.9204
W,1,507.9922
W,1,508.072
W,1,508.2
W,1,508.2722
W,1,508.3142
W,1,508.5876
W,1,508.9982
W,1,509.392
W,1,509.4173
W,1,509.502
W,1,509.6126
W,1,509.65
W,1,509.825
W,1,510.1276
W,1,510.4643
W,1,510.4885
W,1,510.5144
W,1,510.5478
W,1,510.6411
W,1,510.778
W,1,510.825
W,1,511.036
W,1,511.1774
W,1,511.39
W,1,511.459
W,1,511.529
W,1,511.7612
W,1,511.8418
W,1,512.0553
W,1,512.3625
W,1,512.4234
W,1,512.532
W,1,512.788
W,1,512.849
W,1,512.8836
W,1,512.981
W,1,513.0114
W,1,513.1318
W,2,513.17874
W,1,513.211
W,1,513.311
W,1,513.608
W,1,513.67
W,1,513.763
W,1,513.7798
W,1,513.84
W,1,514.1248
W,1,514.5453
W,1,514.5774
W,1,514.772
W,1,514.8727
W,1,514.8727
W,1,514.9765
W,1,515.0252
W,1,515.079
W,1,515.1286
W,1,515.3555
W,1,515.388
W,1,515.4462
W,1,515.4904
W,1,515.6722
W,1,515.7618
W,1,515.8187
W,1,515.9095
W,1,515.9564
W,1,516
W,1,516.0322
W,1,516.106
W,1,516.2146
W,1,516.2874
W,1,516.348
W,1,516.6648
W,1,516.878
W,1,517.065
W,1,517.2626
W,1,517.364
W,1,517.431
W,1,517.5732
W,1,517.776
W,1,517.951
W,1,518.004
W,1,518.057
W,1,518.194
W,1,518.23
W,1,518.3586
W,1,518.3965
W,1,518.552
W,1,518.7537
W,1,518.8867
W,1,518.9516
W,1,519.2705
W,1,519.563
W,1,519.649
W,1,519.828
W,1,519.996
W,1,520.144
W,1,520.211
W,1,520.325
W,1,520.452
W,1,520.518
W,1,520.618
W,1,520.778
W,1,520.912
W,1,521.074
W,1,521.234
W,1,521.281
W,1,521.4175
W,1,521.555
W,1,521.8194
W,1,521.8432
W,1,521.922
W,1,521.956
W,1,522.0354
W,1,522.427
W,1,522.4657
W,1,522.9127
W,1,523.0246
W,1,523.3523
W,1,523.9092
W,1,523.9786
W,1,524.0782
W,1,524.256
W,1,524.298
W,1,524.3996
W,1,524.5686
W,1,524.7417
W,1,524.9045
W,1,525.0131
W,1,525.0406
W,1,525.4542
W,1,525.5396
W,1,525.9342
W,1,526.2818
W,1,526.3215
W,1,526.7054
W,1,526.855
W,1,526.9326
W,1,527.4787
W,1,527.5529
W,2,527.83992
W,1,527.859
W,1,527.981
W,1,528.121
W,1,528.2646
W,1,528.3274
W,1,528.3732
W,1,528.4077
W,1,528.552
W,1,528.7117
W,1,528.8505
W,1,529.0637
W,1,529.0774
W,1,529.2486
W,1,529.3034
W,1,529.4449
W,1,529.5252
W,1,529.5252
W,1,529.6462
W,1,529.8585
W,1,530.2378
W,1,530.5939
W,1,530.7459
W,1,530.8036
W,1,531.037
W,1,531.1353
W,1,531.1353
W,1,531.164
W,1,531.2282
W,1,531.2282
W,1,531.3124
W,1,531.4384
W,1,531.6037
W,1,531.7831
W,1,531.8862
W,1,532.0604
W,1,532.1282
W,1,532.5769
W,1,532.6575
W,1,532.677
W,1,532.7052
W,1,532.9711
W,1,533.257
W,1,533.623
W,1,533.7348
W,1,533.926
W,1,533.994
W,1,534.3002
W,1,534.484
W,1,534.5887
W,1,534.6193
W,1,534.6691
W,1,534.8058
W,1,534.8932
W,1,534.9854
W,1,535.0434
W,1,535.1892
W,1,535.4446
W,1,535.525
W,1,535.6601
W,1,535.7094
W,1,535.832
W,1,536.141
W,1,536.2864
W,1,536.3337
W,1,536.3716
W,1,536.5085
W,1,536.7124
W,1,536.8014
W,1,536.8685
W,1,536.9534
W,1,537.0004
W,1,537.1967
W,1,537.2828
W,1,537.4138
W,1,537.4138
W,1,537.4418
W,1,537.6117
W,1,537.6603
W,1,537.7488
W,1,537.9438
W,1,538.1992
W,1,538.2813
W,1,538.8004
W,1,538.8584
W,1,538.9661
W,1,539.107
W,1,539.254
W,1,539.278
W,1,539.381
W,1,539.4736
W,1,539.6506
W,1,539.702
W,1,539.7948
W,1,539.8212
W,1,539.9388
W,1,539.9602
W,1,540.0289
W,1,540.0936
W,1,540.2296
W,1,540.2628
W,1,540.4322
W,1,540.6302
W,1,540.8136
W,1,540.8576
W,1,541.2055
W,1,541.296
W,1,541.3832
W,1,541.4826
W,1,541.5528
W,1,541.5974
W,1,541.939
W,1,542.1858
W,1,542.209
W,1,542.2876
W,1,542.321
W,1,542.344
W,1,542.393
W,1,542.463
W,1,542.491
W,1,542.51
W,1,542.599
W,1,542.721
W,1,542.799
W,1,542.914
W,1,543.094
W,1,543.3256
W,1,543.3884
W,1,543.5032
W,1,543.559
W,1,543.575
W,1,543.7637
W,1,543.8852
W,1,543.9568
W,1,544.005
W,1,544.111
W,1,544.1696
W,1,544.201
W,1,544.335
W,1,544.6126
W,1,544.89
W,1,544.9454
W,1,545.179
W,1,545.249
W,1,545.658
W,1,545.792
W,1,545.935
W,1,546.052
W,1,546.293
W,1,546.445
W,1,546.695
W,1,546.695
W,1,546.753
W,1,546.86
W,1,546.9092
W,1,546.9092
W,1,546.97
W,1,546.9932
W,1,547.102
W,1,547.15
W,1,547.2314
W,1,547.511
W,1,547.6032
W,1,547.7776
W,1,547.8656
W,1,547.9229
W,1,548.0617
W,1,548.2866
W,1,548.3276
W,1,548.4486
W,1,548.5312
W,1,548.6006
W,1,548.7766
W,1,548.8466
W,1,548.913
